;mean;min;max;diag
8815;115.04391111111111;0;215;Lung_Opacity
8816;126.7344;0;239;Lung_Opacity
8817;167.7713777777778;12;244;Lung_Opacity
8818;101.192;0;208;Lung_Opacity
8819;118.42115555555556;0;219;Lung_Opacity
8820;144.96444444444444;1;251;Lung_Opacity
8821;174.33315555555555;1;241;Lung_Opacity
8822;102.8896;0;207;Lung_Opacity
8823;108.18097777777778;0;249;Lung_Opacity
8824;118.5239111111111;0;212;Lung_Opacity
8825;116.32853333333334;0;213;Lung_Opacity
8826;59.7472;0;213;Lung_Opacity
8827;163.6871111111111;0;242;Lung_Opacity
8828;90.92942222222223;0;207;Lung_Opacity
8829;150.70204444444445;1;226;Lung_Opacity
8830;175.47448888888889;7;242;Lung_Opacity
8831;111.30986666666666;1;196;Lung_Opacity
8832;128.46151111111112;0;219;Lung_Opacity
8833;125.2208;0;246;Lung_Opacity
8834;106.2392888888889;0;191;Lung_Opacity
8835;109.8112;0;230;Lung_Opacity
8836;112.3936;13;204;Lung_Opacity
8837;99.74862222222222;0;229;Lung_Opacity
8838;179.35715555555555;1;253;Lung_Opacity
8839;167.56515555555555;4;242;Lung_Opacity
8840;111.84177777777778;0;207;Lung_Opacity
8841;133.08017777777778;1;240;Lung_Opacity
8842;118.48177777777778;0;213;Lung_Opacity
8843;116.4192;0;227;Lung_Opacity
8844;111.71377777777778;0;221;Lung_Opacity
8845;104.67555555555556;0;254;Lung_Opacity
8846;156.728;5;240;Lung_Opacity
8847;146.38684444444445;0;235;Lung_Opacity
8848;124.58577777777778;0;227;Lung_Opacity
8849;112.45084444444444;0;241;Lung_Opacity
8850;115.33208888888889;2;208;Lung_Opacity
8851;127.8992;0;235;Lung_Opacity
8852;149.90986666666666;0;242;Lung_Opacity
8853;118.8816;0;243;Lung_Opacity
8854;154.51235555555556;1;241;Lung_Opacity
8855;109.77902222222222;0;196;Lung_Opacity
8856;115.74346666666666;3;199;Lung_Opacity
8857;102.19057777777778;0;232;Lung_Opacity
8858;109.54862222222222;0;226;Lung_Opacity
8859;114.03537777777778;0;209;Lung_Opacity
8860;139.3624888888889;0;241;Lung_Opacity
8861;149.35804444444443;1;242;Lung_Opacity
8862;124.20871111111111;0;242;Lung_Opacity
8863;109.05848888888889;1;199;Lung_Opacity
8864;126.15982222222222;0;232;Lung_Opacity
8865;99.48195555555556;0;243;Lung_Opacity
8866;111.7607111111111;0;234;Lung_Opacity
8867;100.17546666666667;0;216;Lung_Opacity
8868;95.77155555555555;0;195;Lung_Opacity
8869;96.39182222222222;3;188;Lung_Opacity
8870;119.70328888888889;0;216;Lung_Opacity
8871;109.35146666666667;0;201;Lung_Opacity
8872;111.16782222222223;0;248;Lung_Opacity
8873;137.73137777777777;0;229;Lung_Opacity
8874;121.104;9;205;Lung_Opacity
8875;127.4368;0;248;Lung_Opacity
8876;113.75857777777777;0;241;Lung_Opacity
8877;161.7856;0;242;Lung_Opacity
8878;137.35893333333334;0;244;Lung_Opacity
8879;133.3447111111111;0;241;Lung_Opacity
8880;93.89137777777778;0;190;Lung_Opacity
8881;111.55288888888889;0;224;Lung_Opacity
8882;121.44106666666667;3;227;Lung_Opacity
8883;108.83395555555556;0;243;Lung_Opacity
8884;102.61386666666667;0;242;Lung_Opacity
8885;133.2872888888889;1;251;Lung_Opacity
8886;121.4824888888889;1;231;Lung_Opacity
8887;113.72924444444445;0;227;Lung_Opacity
8888;114.19822222222223;0;199;Lung_Opacity
8889;120.23484444444445;0;198;Lung_Opacity
8890;109.93422222222222;0;246;Lung_Opacity
8891;154.3984;7;226;Lung_Opacity
8892;133.30257777777777;4;255;Lung_Opacity
8893;131.74862222222222;0;226;Lung_Opacity
8894;150.50951111111112;15;222;Lung_Opacity
8895;130.35608888888888;0;248;Lung_Opacity
8896;152.75324444444445;13;234;Lung_Opacity
8897;177.048;2;250;Lung_Opacity
8898;168.78577777777778;10;249;Lung_Opacity
8899;120.73493333333333;1;224;Lung_Opacity
8900;154.68337777777776;1;243;Lung_Opacity
8901;118.44515555555556;0;231;Lung_Opacity
8902;131.52444444444444;0;233;Lung_Opacity
8903;121.14115555555556;1;218;Lung_Opacity
8904;158.62577777777778;26;230;Lung_Opacity
8905;139.70968888888888;0;245;Lung_Opacity
8906;115.62915555555556;0;223;Lung_Opacity
8907;152.58506666666668;3;240;Lung_Opacity
8908;113.35431111111112;0;214;Lung_Opacity
8909;101.45742222222222;0;243;Lung_Opacity
8910;102.35306666666666;0;248;Lung_Opacity
8911;118.8112;0;235;Lung_Opacity
8912;130.91448888888888;0;241;Lung_Opacity
8913;161.8048;0;226;Lung_Opacity
8914;101.23697777777778;0;203;Lung_Opacity
8915;113.67733333333334;0;221;Lung_Opacity
8916;118.35946666666666;3;232;Lung_Opacity
8917;128.71644444444445;0;191;Lung_Opacity
8918;138.02204444444445;1;251;Lung_Opacity
8919;114.96284444444444;0;211;Lung_Opacity
8920;108.97386666666667;1;209;Lung_Opacity
8921;117.87804444444444;0;202;Lung_Opacity
8922;141.2823111111111;9;213;Lung_Opacity
8923;105.6776888888889;0;218;Lung_Opacity
8924;125.30435555555556;0;244;Lung_Opacity
8925;112.89475555555556;0;210;Lung_Opacity
8926;177.87911111111111;2;252;Lung_Opacity
8927;110.07982222222222;0;214;Lung_Opacity
8928;132.6976;0;244;Lung_Opacity
8929;109.94222222222223;0;198;Lung_Opacity
8930;120.08106666666667;0;237;Lung_Opacity
8931;112.896;0;239;Lung_Opacity
8932;78.71288888888888;0;241;Lung_Opacity
8933;108.77013333333333;0;195;Lung_Opacity
8934;158.27626666666666;13;241;Lung_Opacity
8935;126.59235555555556;0;247;Lung_Opacity
8936;148.14808888888888;0;239;Lung_Opacity
8937;119.07164444444444;1;240;Lung_Opacity
8938;95.63804444444445;0;245;Lung_Opacity
8939;94.43822222222222;0;213;Lung_Opacity
8940;113.09831111111112;1;206;Lung_Opacity
8941;123.64533333333334;0;230;Lung_Opacity
8942;156.3664;7;241;Lung_Opacity
8943;129.8158222222222;0;237;Lung_Opacity
8944;85.96053333333333;0;246;Lung_Opacity
8945;118.59413333333333;0;195;Lung_Opacity
8946;151.15537777777777;0;255;Lung_Opacity
8947;148.20746666666668;4;235;Lung_Opacity
8948;117.70524444444445;0;202;Lung_Opacity
8949;96.04515555555555;4;216;Lung_Opacity
8950;174.79893333333334;0;243;Lung_Opacity
8951;105.45813333333334;0;209;Lung_Opacity
8952;107.74808888888889;0;247;Lung_Opacity
8953;169.31591111111112;11;247;Lung_Opacity
8954;108.19857777777777;0;210;Lung_Opacity
8955;142.3368888888889;0;230;Lung_Opacity
8956;110.17368888888889;0;219;Lung_Opacity
8957;94.45902222222222;0;201;Lung_Opacity
8958;162.9816888888889;0;240;Lung_Opacity
8959;92.36675555555556;0;222;Lung_Opacity
8960;168.9655111111111;0;242;Lung_Opacity
8961;110.28568888888888;0;207;Lung_Opacity
8962;119.41511111111112;1;213;Lung_Opacity
8963;113.86346666666667;0;213;Lung_Opacity
8964;116.56;0;205;Lung_Opacity
8965;88.45226666666667;0;217;Lung_Opacity
8966;165.66542222222222;3;241;Lung_Opacity
8967;136.6864;0;240;Lung_Opacity
8968;143.83537777777778;0;242;Lung_Opacity
8969;147.02453333333332;1;226;Lung_Opacity
8970;148.4656;0;241;Lung_Opacity
8971;146.29368888888888;5;223;Lung_Opacity
8972;165.27502222222222;0;248;Lung_Opacity
8973;112.89422222222223;0;212;Lung_Opacity
8974;122.95875555555556;0;233;Lung_Opacity
8975;136.95804444444445;0;242;Lung_Opacity
8976;111.37635555555556;2;212;Lung_Opacity
8977;163.384;3;253;Lung_Opacity
8978;128.6926222222222;2;235;Lung_Opacity
8979;116.23982222222222;1;207;Lung_Opacity
8980;153.23342222222223;4;226;Lung_Opacity
8981;168.2279111111111;2;241;Lung_Opacity
8982;161.27964444444444;11;220;Lung_Opacity
8983;117.77511111111112;0;246;Lung_Opacity
8984;136.50115555555556;1;234;Lung_Opacity
8985;163.56355555555555;2;249;Lung_Opacity
8986;142.264;0;244;Lung_Opacity
8987;129.54844444444444;0;235;Lung_Opacity
8988;115.76835555555556;0;212;Lung_Opacity
8989;93.56213333333334;0;216;Lung_Opacity
8990;151.7768888888889;11;234;Lung_Opacity
8991;115.61457777777778;0;205;Lung_Opacity
8992;115.43626666666667;2;207;Lung_Opacity
8993;115.21955555555556;4;236;Lung_Opacity
8994;167.25795555555555;3;243;Lung_Opacity
8995;157.81564444444444;0;229;Lung_Opacity
8996;110.6592;0;207;Lung_Opacity
8997;106.20195555555556;0;196;Lung_Opacity
8998;123.85315555555556;0;242;Lung_Opacity
8999;135.27235555555555;0;223;Lung_Opacity
9000;151.03431111111112;4;233;Lung_Opacity
9001;104.66417777777778;0;240;Lung_Opacity
9002;106.624;2;199;Lung_Opacity
9003;117.54097777777778;0;241;Lung_Opacity
9004;123.01084444444444;0;227;Lung_Opacity
9005;124.33866666666667;0;240;Lung_Opacity
9006;145.93937777777776;0;241;Lung_Opacity
9007;161.02417777777777;0;243;Lung_Opacity
9008;106.31662222222222;0;214;Lung_Opacity
9009;116.64622222222222;0;228;Lung_Opacity
9010;109.81084444444444;2;213;Lung_Opacity
9011;123.64284444444445;0;220;Lung_Opacity
9012;147.85724444444443;0;241;Lung_Opacity
9013;131.09777777777776;0;220;Lung_Opacity
9014;64.85991111111112;0;248;Lung_Opacity
9015;111.4752;0;219;Lung_Opacity
9016;128.6119111111111;0;224;Lung_Opacity
9017;89.95573333333333;0;223;Lung_Opacity
9018;135.98293333333334;3;228;Lung_Opacity
9019;108.50488888888889;0;250;Lung_Opacity
9020;140.70826666666667;7;235;Lung_Opacity
9021;129.96853333333334;0;230;Lung_Opacity
9022;121.89244444444445;0;251;Lung_Opacity
9023;173.8632888888889;3;252;Lung_Opacity
9024;86.63004444444445;0;204;Lung_Opacity
9025;122.98488888888889;0;191;Lung_Opacity
9026;123.85386666666666;3;236;Lung_Opacity
9027;155.18506666666667;7;231;Lung_Opacity
9028;106.71288888888888;0;206;Lung_Opacity
9029;148.23857777777778;4;240;Lung_Opacity
9030;116.06755555555556;0;215;Lung_Opacity
9031;123.2192;4;202;Lung_Opacity
9032;87.2032;0;215;Lung_Opacity
9033;115.13991111111112;0;216;Lung_Opacity
9034;104.88053333333333;1;199;Lung_Opacity
9035;186.6376888888889;0;249;Lung_Opacity
9036;166.93386666666666;6;223;Lung_Opacity
9037;98.10577777777777;0;204;Lung_Opacity
9038;132.96586666666667;0;247;Lung_Opacity
9039;125.80906666666667;0;241;Lung_Opacity
9040;115.32177777777778;0;222;Lung_Opacity
9041;114.59057777777778;0;201;Lung_Opacity
9042;122.31448888888889;0;190;Lung_Opacity
9043;96.03946666666667;9;149;Lung_Opacity
9044;116.0912;0;194;Lung_Opacity
9045;119.42506666666667;0;209;Lung_Opacity
9046;179.9649777777778;0;246;Lung_Opacity
9047;133.43235555555555;0;238;Lung_Opacity
9048;170.4728888888889;3;243;Lung_Opacity
9049;87.19946666666667;0;182;Lung_Opacity
9050;150.52035555555557;0;228;Lung_Opacity
9051;112.82417777777778;0;243;Lung_Opacity
9052;140.4657777777778;4;231;Lung_Opacity
9053;156.08693333333332;0;255;Lung_Opacity
9054;117.32568888888889;1;223;Lung_Opacity
9055;117.68444444444444;0;195;Lung_Opacity
9056;107.57635555555555;0;203;Lung_Opacity
9057;157.2151111111111;0;243;Lung_Opacity
9058;106.81617777777778;0;210;Lung_Opacity
9059;129.16373333333334;0;247;Lung_Opacity
9060;118.27768888888889;0;229;Lung_Opacity
9061;114.61457777777778;0;226;Lung_Opacity
9062;145.07395555555556;0;203;Lung_Opacity
9063;165.12266666666667;0;241;Lung_Opacity
9064;170.4808888888889;0;243;Lung_Opacity
9065;125.12586666666667;0;219;Lung_Opacity
9066;116.19697777777778;0;212;Lung_Opacity
9067;121.02862222222222;0;228;Lung_Opacity
9068;102.0744888888889;0;244;Lung_Opacity
9069;101.00533333333334;0;226;Lung_Opacity
9070;146.67395555555555;0;250;Lung_Opacity
9071;123.40106666666667;0;249;Lung_Opacity
9072;175.16088888888888;0;248;Lung_Opacity
9073;158.504;2;240;Lung_Opacity
9074;145.36195555555557;0;224;Lung_Opacity
9075;110.37511111111111;0;229;Lung_Opacity
9076;117.8968888888889;3;213;Lung_Opacity
9077;127.73066666666666;2;220;Lung_Opacity
9078;137.45653333333334;0;230;Lung_Opacity
9079;127.82648888888889;0;246;Lung_Opacity
9080;142.9856;0;254;Lung_Opacity
9081;118.26933333333334;0;218;Lung_Opacity
9082;141.0536888888889;0;234;Lung_Opacity
9083;127.0072888888889;0;241;Lung_Opacity
9084;100.7016888888889;0;186;Lung_Opacity
9085;107.9319111111111;1;186;Lung_Opacity
9086;110.7536;1;214;Lung_Opacity
9087;168.736;0;243;Lung_Opacity
9088;109.90897777777778;0;215;Lung_Opacity
9089;107.40728888888889;2;215;Lung_Opacity
9090;110.14346666666667;0;205;Lung_Opacity
9091;126.2;0;229;Lung_Opacity
9092;125.46008888888889;0;240;Lung_Opacity
9093;118.09102222222222;0;245;Lung_Opacity
9094;132.9776;0;245;Lung_Opacity
9095;141.6078222222222;0;231;Lung_Opacity
9096;112.55928888888889;0;238;Lung_Opacity
9097;170.1176888888889;36;252;Lung_Opacity
9098;143.51875555555554;13;243;Lung_Opacity
9099;116.31004444444444;0;243;Lung_Opacity
9100;165.88053333333335;2;235;Lung_Opacity
9101;115.14968888888889;0;215;Lung_Opacity
9102;123.69013333333334;2;203;Lung_Opacity
9103;157.30097777777777;2;219;Lung_Opacity
9104;115.52586666666667;0;200;Lung_Opacity
9105;143.85137777777777;2;234;Lung_Opacity
9106;125.7968;2;220;Lung_Opacity
9107;159.9808;3;220;Lung_Opacity
9108;164.67022222222224;0;241;Lung_Opacity
9109;136.0912;0;241;Lung_Opacity
9110;118.30062222222222;2;202;Lung_Opacity
9111;149.9424;3;247;Lung_Opacity
9112;119.94862222222223;2;209;Lung_Opacity
9113;163.33102222222223;0;242;Lung_Opacity
9114;109.39644444444444;0;217;Lung_Opacity
9115;121.72284444444445;0;227;Lung_Opacity
9116;164.44906666666665;7;244;Lung_Opacity
9117;145.58488888888888;0;242;Lung_Opacity
9118;136.03217777777778;0;219;Lung_Opacity
9119;104.42186666666667;3;206;Lung_Opacity
9120;181.80284444444445;11;252;Lung_Opacity
9121;117.46382222222222;0;220;Lung_Opacity
9122;120.4871111111111;0;240;Lung_Opacity
9123;125.0016;0;248;Lung_Opacity
9124;108.67413333333333;0;253;Lung_Opacity
9125;161.33564444444445;1;237;Lung_Opacity
9126;106.02471111111112;0;239;Lung_Opacity
9127;148.63057777777777;0;247;Lung_Opacity
9128;112.84444444444445;0;246;Lung_Opacity
9129;118.70044444444444;0;204;Lung_Opacity
9130;137.1566222222222;2;238;Lung_Opacity
9131;114.52622222222222;0;242;Lung_Opacity
9132;137.37653333333333;0;231;Lung_Opacity
9133;123.74897777777778;1;211;Lung_Opacity
9134;109.40604444444445;0;192;Lung_Opacity
9135;163.13706666666667;4;240;Lung_Opacity
9136;168.90133333333333;4;243;Lung_Opacity
9137;137.6647111111111;0;236;Lung_Opacity
9138;168.8311111111111;15;229;Lung_Opacity
9139;122.17884444444445;0;251;Lung_Opacity
9140;151.52622222222223;15;249;Lung_Opacity
9141;118.56675555555556;0;213;Lung_Opacity
9142;88.27431111111112;0;240;Lung_Opacity
9143;120.95182222222222;0;218;Lung_Opacity
9144;166.0168888888889;3;242;Lung_Opacity
9145;107.88728888888889;0;198;Lung_Opacity
9146;160.93973333333332;1;247;Lung_Opacity
9147;138.7256888888889;3;243;Lung_Opacity
9148;131.5296;2;242;Lung_Opacity
9149;134.72373333333334;0;250;Lung_Opacity
9150;166.57262222222224;10;238;Lung_Opacity
9151;149.7166222222222;0;215;Lung_Opacity
9152;132.27644444444445;0;242;Lung_Opacity
9153;169.06133333333332;4;239;Lung_Opacity
9154;121.77564444444444;0;215;Lung_Opacity
9155;119.48764444444444;1;237;Lung_Opacity
9156;117.07626666666667;0;206;Lung_Opacity
9157;162.4808888888889;5;238;Lung_Opacity
9158;129.34151111111112;0;248;Lung_Opacity
9159;122.74933333333334;0;216;Lung_Opacity
9160;139.39964444444445;0;250;Lung_Opacity
9161;119.23626666666667;1;207;Lung_Opacity
9162;146.2264888888889;0;243;Lung_Opacity
9163;108.52728888888889;2;208;Lung_Opacity
9164;102.5560888888889;0;248;Lung_Opacity
9165;136.95128888888888;0;241;Lung_Opacity
9166;164.9056;5;245;Lung_Opacity
9167;121.05048888888889;0;228;Lung_Opacity
9168;109.20444444444445;0;191;Lung_Opacity
9169;128.5064888888889;0;238;Lung_Opacity
9170;115.19484444444444;0;209;Lung_Opacity
9171;119.92533333333333;1;219;Lung_Opacity
9172;161.52764444444443;4;243;Lung_Opacity
9173;113.17262222222222;0;249;Lung_Opacity
9174;110.61226666666667;0;189;Lung_Opacity
9175;131.24568888888888;0;242;Lung_Opacity
9176;141.38951111111112;4;219;Lung_Opacity
9177;132.69688888888888;0;244;Lung_Opacity
9178;111.69066666666667;0;215;Lung_Opacity
9179;41.577422222222225;0;204;Lung_Opacity
9180;112.61795555555555;0;236;Lung_Opacity
9181;134.71004444444443;0;240;Lung_Opacity
9182;110.736;3;229;Lung_Opacity
9183;121.37582222222223;0;240;Lung_Opacity
9184;161.45955555555557;0;250;Lung_Opacity
9185;127.72604444444444;0;245;Lung_Opacity
9186;120.25848888888889;1;202;Lung_Opacity
9187;141.48497777777777;1;234;Lung_Opacity
9188;116.66026666666667;0;245;Lung_Opacity
9189;116.80817777777777;0;206;Lung_Opacity
9190;142.93262222222222;0;250;Lung_Opacity
9191;98.71555555555555;0;207;Lung_Opacity
9192;116.82417777777778;0;244;Lung_Opacity
9193;108.3712;0;201;Lung_Opacity
9194;172.23857777777778;1;242;Lung_Opacity
9195;122.09404444444445;0;244;Lung_Opacity
9196;112.17368888888889;4;211;Lung_Opacity
9197;164.40533333333335;8;241;Lung_Opacity
9198;113.72977777777778;0;214;Lung_Opacity
9199;109.91022222222222;0;240;Lung_Opacity
9200;115.62862222222222;0;210;Lung_Opacity
9201;137.0184888888889;0;239;Lung_Opacity
9202;137.45013333333333;0;236;Lung_Opacity
9203;175.2424888888889;1;245;Lung_Opacity
9204;176.60586666666666;3;242;Lung_Opacity
9205;118.3536;0;248;Lung_Opacity
9206;160.42648888888888;6;246;Lung_Opacity
9207;106.79164444444444;0;236;Lung_Opacity
9208;110.70702222222222;0;244;Lung_Opacity
9209;158.68604444444443;1;219;Lung_Opacity
9210;139.07395555555556;0;217;Lung_Opacity
9211;112.8343111111111;0;196;Lung_Opacity
9212;133.8247111111111;5;242;Lung_Opacity
9213;51.20497777777778;0;161;Lung_Opacity
9214;113.74826666666667;1;211;Lung_Opacity
9215;140.46737777777778;0;245;Lung_Opacity
9216;106.4807111111111;0;216;Lung_Opacity
9217;149.1288888888889;0;215;Lung_Opacity
9218;127.50008888888888;0;213;Lung_Opacity
9219;99.1616;0;246;Lung_Opacity
9220;117.56373333333333;0;206;Lung_Opacity
9221;97.17831111111111;0;241;Lung_Opacity
9222;99.04266666666666;13;156;Lung_Opacity
9223;107.23448888888889;0;212;Lung_Opacity
9224;183.87697777777777;8;239;Lung_Opacity
9225;103.04035555555555;0;155;Lung_Opacity
9226;162.94613333333334;13;255;Lung_Opacity
9227;138.8432;0;242;Lung_Opacity
9228;96.74631111111111;0;255;Lung_Opacity
9229;103.46595555555555;0;183;Lung_Opacity
9230;107.62613333333333;0;220;Lung_Opacity
9231;130.62986666666666;0;232;Lung_Opacity
9232;143.54986666666667;0;228;Lung_Opacity
9233;106.02648888888889;0;202;Lung_Opacity
9234;117.05795555555555;0;195;Lung_Opacity
9235;178.68248888888888;7;251;Lung_Opacity
9236;165.35075555555557;9;244;Lung_Opacity
9237;111.33848888888889;0;199;Lung_Opacity
9238;115.81368888888889;0;218;Lung_Opacity
9239;114.37475555555555;0;227;Lung_Opacity
9240;130.2296888888889;0;228;Lung_Opacity
9241;131.56248888888888;0;238;Lung_Opacity
9242;168.11662222222222;2;236;Lung_Opacity
9243;113.8976;0;207;Lung_Opacity
9244;114.08942222222223;0;201;Lung_Opacity
9245;122.01973333333333;0;246;Lung_Opacity
9246;148.51342222222223;11;236;Lung_Opacity
9247;169.14986666666667;12;242;Lung_Opacity
9248;116.16337777777778;0;230;Lung_Opacity
9249;117.51555555555555;0;250;Lung_Opacity
9250;136.65226666666666;0;246;Lung_Opacity
9251;140.74897777777778;0;249;Lung_Opacity
9252;134.8599111111111;0;225;Lung_Opacity
9253;106.70897777777778;0;207;Lung_Opacity
9254;156.98915555555556;0;237;Lung_Opacity
9255;110.8608;0;199;Lung_Opacity
9256;164.2728888888889;3;249;Lung_Opacity
9257;115.02648888888889;0;253;Lung_Opacity
9258;89.79128888888889;1;199;Lung_Opacity
9259;119.05457777777778;1;206;Lung_Opacity
9260;126.42915555555555;0;212;Lung_Opacity
9261;141.7664;0;240;Lung_Opacity
9262;130.79555555555555;0;252;Lung_Opacity
9263;106.69813333333333;0;246;Lung_Opacity
9264;120.83804444444445;0;218;Lung_Opacity
9265;114.97635555555556;0;203;Lung_Opacity
9266;124.98986666666667;0;253;Lung_Opacity
9267;128.22417777777778;0;196;Lung_Opacity
9268;98.38364444444444;0;180;Lung_Opacity
9269;110.37653333333333;0;199;Lung_Opacity
9270;134.71626666666666;0;231;Lung_Opacity
9271;127.62453333333333;1;224;Lung_Opacity
9272;158.08373333333333;2;242;Lung_Opacity
9273;166.39324444444443;0;242;Lung_Opacity
9274;110.5192888888889;0;214;Lung_Opacity
9275;111.06186666666666;0;242;Lung_Opacity
9276;127.94488888888888;0;253;Lung_Opacity
9277;175.89244444444444;35;245;Lung_Opacity
9278;164.4712888888889;0;243;Lung_Opacity
9279;115.88906666666666;0;215;Lung_Opacity
9280;106.90542222222223;2;193;Lung_Opacity
9281;114.5696;0;210;Lung_Opacity
9282;109.84391111111111;0;227;Lung_Opacity
9283;108.408;0;190;Lung_Opacity
9284;131.24906666666666;0;233;Lung_Opacity
9285;178.65084444444443;19;251;Lung_Opacity
9286;135.78328888888888;0;222;Lung_Opacity
9287;141.01155555555556;2;237;Lung_Opacity
9288;106.33386666666667;0;216;Lung_Opacity
9289;107.82844444444444;0;216;Lung_Opacity
9290;117.4584888888889;0;213;Lung_Opacity
9291;148.40995555555557;2;253;Lung_Opacity
9292;111.53048888888888;0;230;Lung_Opacity
9293;146.9982222222222;4;250;Lung_Opacity
9294;99.98951111111111;0;207;Lung_Opacity
9295;152.51893333333334;12;233;Lung_Opacity
9296;121.86044444444444;0;248;Lung_Opacity
9297;120.34648888888889;0;247;Lung_Opacity
9298;97.8352;0;219;Lung_Opacity
9299;143.03413333333333;0;230;Lung_Opacity
9300;165.50506666666666;0;242;Lung_Opacity
9301;116.62613333333333;1;202;Lung_Opacity
9302;127.31306666666667;4;230;Lung_Opacity
9303;105.19111111111111;0;183;Lung_Opacity
9304;132.58702222222223;0;231;Lung_Opacity
9305;123.44302222222223;0;241;Lung_Opacity
9306;144.5248;7;251;Lung_Opacity
9307;129.36622222222223;0;236;Lung_Opacity
9308;108.55662222222222;0;214;Lung_Opacity
9309;83.5536;0;214;Lung_Opacity
9310;129.66346666666666;0;208;Lung_Opacity
9311;137.61102222222223;0;243;Lung_Opacity
9312;114.42826666666667;9;194;Lung_Opacity
9313;118.39111111111112;0;214;Lung_Opacity
9314;131.12302222222223;0;230;Lung_Opacity
9315;97.57475555555556;0;208;Lung_Opacity
9316;106.2816;2;204;Lung_Opacity
9317;121.37226666666666;0;239;Lung_Opacity
9318;133.14915555555555;0;251;Lung_Opacity
9319;177.39822222222222;0;242;Lung_Opacity
9320;156.2424888888889;3;226;Lung_Opacity
9321;115.90382222222222;0;207;Lung_Opacity
9322;169.82133333333334;1;242;Lung_Opacity
9323;148.87413333333333;0;244;Lung_Opacity
9324;118.71128888888889;1;215;Lung_Opacity
9325;138.33102222222223;0;242;Lung_Opacity
9326;149.5536;0;241;Lung_Opacity
9327;167.1975111111111;0;240;Lung_Opacity
9328;121.25742222222222;2;203;Lung_Opacity
9329;135.4494222222222;3;223;Lung_Opacity
9330;145.79288888888888;0;240;Lung_Opacity
9331;120.76853333333334;1;250;Lung_Opacity
9332;139.11004444444444;0;244;Lung_Opacity
9333;143.2654222222222;0;241;Lung_Opacity
9334;167.9777777777778;1;240;Lung_Opacity
9335;115.03431111111111;0;197;Lung_Opacity
9336;100.46595555555555;0;204;Lung_Opacity
9337;145.05386666666666;0;244;Lung_Opacity
9338;154.64444444444445;0;232;Lung_Opacity
9339;114.68462222222222;1;198;Lung_Opacity
9340;116.78275555555555;0;211;Lung_Opacity
9341;113.06506666666667;0;209;Lung_Opacity
9342;96.8424888888889;0;253;Lung_Opacity
9343;96.81244444444444;1;187;Lung_Opacity
9344;108.30257777777778;0;195;Lung_Opacity
9345;147.86044444444445;0;242;Lung_Opacity
9346;146.8224;3;239;Lung_Opacity
9347;109.62773333333334;0;228;Lung_Opacity
9348;106.78791111111111;0;158;Lung_Opacity
9349;116.8016;0;221;Lung_Opacity
9350;118.19182222222223;2;191;Lung_Opacity
9351;117.04888888888888;0;249;Lung_Opacity
9352;122.63431111111112;0;229;Lung_Opacity
9353;98.46008888888889;0;210;Lung_Opacity
9354;108.61297777777777;1;214;Lung_Opacity
9355;117.35057777777777;2;189;Lung_Opacity
9356;89.08373333333333;0;204;Lung_Opacity
9357;62.1136;0;187;Lung_Opacity
9358;118.85653333333333;0;241;Lung_Opacity
9359;107.72462222222222;2;210;Lung_Opacity
9360;119.44035555555556;1;200;Lung_Opacity
9361;152.9664;4;255;Lung_Opacity
9362;140.52906666666667;0;250;Lung_Opacity
9363;160.8801777777778;9;243;Lung_Opacity
9364;125.28444444444445;0;235;Lung_Opacity
9365;139.08746666666667;0;238;Lung_Opacity
9366;137.66026666666667;2;227;Lung_Opacity
9367;136.3608888888889;0;241;Lung_Opacity
9368;153.09724444444444;0;207;Lung_Opacity
9369;103.2336;1;201;Lung_Opacity
9370;152.21902222222224;0;212;Lung_Opacity
9371;115.12675555555556;0;201;Lung_Opacity
9372;168.1367111111111;0;242;Lung_Opacity
9373;157.15768888888888;5;243;Lung_Opacity
9374;111.29991111111111;1;212;Lung_Opacity
9375;109.20977777777777;0;247;Lung_Opacity
9376;127.49511111111111;0;244;Lung_Opacity
9377;116.35377777777778;0;221;Lung_Opacity
9378;105.99128888888889;0;228;Lung_Opacity
9379;109.2487111111111;0;206;Lung_Opacity
9380;135.58844444444443;0;241;Lung_Opacity
9381;113.42506666666667;1;194;Lung_Opacity
9382;161.8711111111111;4;241;Lung_Opacity
9383;116.49048888888889;0;228;Lung_Opacity
9384;140.30364444444444;0;244;Lung_Opacity
9385;150.816;0;243;Lung_Opacity
9386;150.52444444444444;3;251;Lung_Opacity
9387;115.97724444444444;0;215;Lung_Opacity
9388;166.24604444444444;4;238;Lung_Opacity
9389;122.90826666666666;0;196;Lung_Opacity
9390;129.936;0;246;Lung_Opacity
9391;143.2376888888889;0;225;Lung_Opacity
9392;94.26008888888889;0;251;Lung_Opacity
9393;151.59804444444444;3;229;Lung_Opacity
9394;149.92106666666666;0;241;Lung_Opacity
9395;123.4368;0;207;Lung_Opacity
9396;160.70613333333333;0;240;Lung_Opacity
9397;95.40444444444445;0;215;Lung_Opacity
9398;94.81351111111111;0;240;Lung_Opacity
9399;112.28391111111111;0;203;Lung_Opacity
9400;113.36693333333334;0;243;Lung_Opacity
9401;122.34488888888889;0;215;Lung_Opacity
9402;150.2302222222222;0;223;Lung_Opacity
9403;103.73386666666667;0;218;Lung_Opacity
9404;133.1472;0;238;Lung_Opacity
9405;134.60533333333333;0;248;Lung_Opacity
9406;183.82631111111112;12;251;Lung_Opacity
